final_id,enroll_id,final_score,grade,at_risk,intervention
1870,1870,59.59,C,0,0
1871,1871,65.17,C,0,0
1872,1872,67.95,C,0,0
1873,1873,82.94,B,0,0
1874,1874,86.24,A,0,0
1875,1875,72.32,B,0,0
1876,1876,70.48,B,0,0
1877,1877,66.93,C,0,0
1878,1878,72.32,B,0,0
1879,1879,61.84,C,0,0
1880,1880,58.47,C,0,0
1881,1881,86.65,A,0,0
1882,1882,77.64,B,0,0
1883,1883,70.9,B,0,0
1884,1884,72.14,B,0,0
1885,1885,67.33,C,0,0
1886,1886,69.78,C,0,0
1887,1887,66.79,C,0,0
1888,1888,70.08,B,0,0
1889,1889,69.93,C,0,0
1890,1890,61.61,C,0,0
1891,1891,81.48,B,0,0
1892,1892,84.34,B,0,0
1893,1893,74.16,B,0,0
1894,1894,63.14,C,0,0
1895,1895,65.19,C,0,0
1896,1896,76.53,B,0,0
1897,1897,70.22,B,0,0
1898,1898,68.33,C,0,0
1899,1899,76.21,B,0,0
1900,1900,70.29,B,0,0
1901,1901,83.31,B,0,0
1902,1902,88.48,A,0,0
1903,1903,85.75,A,0,0
1904,1904,76.28,B,1,1
1905,1905,76.88,B,0,0
1906,1906,49.93,D,1,1
1907,1907,72.22,B,0,0
1908,1908,49.44,D,1,1
1909,1909,68.8,C,0,0
1910,1910,67.81,C,0,0
1911,1911,71.15,B,0,0
1912,1912,64.27,C,0,0
1913,1913,87.14,A,0,0
1914,1914,71.45,B,0,0
1915,1915,65.2,C,0,0
1916,1916,59.12,C,0,0
1917,1917,74.91,B,0,0
1918,1918,72.35,B,0,0
1919,1919,77.08,B,0,0
1920,1920,84.56,B,0,0
1921,1921,88.13,A,0,0
1922,1922,80.99,B,0,0
1923,1923,66.19,C,0,0
1924,1924,91.03,A,0,0
1925,1925,92.14,A,0,0
1926,1926,75.61,B,0,0
1927,1927,68.87,C,0,0
1928,1928,68.73,C,0,0
1929,1929,75.02,B,0,0
1930,1930,63.77,C,0,0
1931,1931,60.58,C,0,0
1932,1932,64.93,C,0,0
1933,1933,61.98,C,0,0
1934,1934,68.1,C,0,0
1935,1935,68.83,C,0,0
1936,1936,54.59,D,0,0
1937,1937,71.68,B,0,0
1938,1938,70.61,B,0,0
1939,1939,80.55,B,0,0
1940,1940,49.36,D,1,1
1941,1941,45.47,D,1,1
1942,1942,46.64,D,1,0
1943,1943,72.67,B,0,0
1944,1944,73.1,B,0,0
1945,1945,53.91,D,0,0
1946,1946,70.53,B,0,0
1947,1947,53.06,D,0,0
1948,1948,69.01,C,0,0
1949,1949,66.75,C,0,0
1950,1950,76.44,B,0,0
1951,1951,61.32,C,0,0
1952,1952,65.68,C,0,0
1953,1953,61.27,C,0,0
1954,1954,63.4,C,0,0
1955,1955,62.24,C,0,0
1956,1956,67.58,C,0,0
1957,1957,67.2,C,0,0
1958,1958,67.72,C,0,0
1959,1959,86.75,A,0,0
1960,1960,77.49,B,0,0
1961,1961,56.23,C,0,0
1962,1962,68.01,C,0,0
1963,1963,73.59,B,0,0
1964,1964,79.98,B,0,0
1965,1965,78.43,B,0,0
1966,1966,89.11,A,0,0
1967,1967,80.72,B,0,0
1968,1968,87.88,A,0,0
1969,1969,78.21,B,0,0
1970,1970,74.12,B,0,0
1971,1971,78.42,B,0,0
1972,1972,88.88,A,0,0
1973,1973,72.01,B,0,0
1974,1974,50.11,D,0,0
1975,1975,77.48,B,0,0
1976,1976,61.68,C,0,0
1977,1977,59.85,C,1,1
1978,1978,56.64,C,0,0
1979,1979,67.34,C,0,0
1980,1980,71.91,B,0,0
1981,1981,74.94,B,0,0
1982,1982,42.35,D,1,1
1983,1983,67.69,C,0,0
1984,1984,84.11,B,0,0
1985,1985,51.88,D,0,0
1986,1986,66.44,C,0,0
1987,1987,69.29,C,1,1
1988,1988,54.31,D,0,0
1989,1989,68.64,C,0,0
1990,1990,63.37,C,0,0
1991,1991,53.68,D,0,0
1992,1992,80.67,B,0,0
1993,1993,90.34,A,0,0
1994,1994,74.21,B,0,0
1995,1995,75.06,B,0,0
1996,1996,69.24,C,0,0
1997,1997,83.2,B,0,0
1998,1998,81.08,B,0,0
1999,1999,56.0,C,0,0
2000,2000,87.95,A,0,0
2001,2001,75.89,B,0,0
2002,2002,77.21,B,0,0
2003,2003,66.3,C,0,0
2004,2004,63.39,C,0,0
2005,2005,46.17,D,1,1
2006,2006,60.38,C,1,1
2007,2007,53.46,D,0,0
2008,2008,61.83,C,0,0
2009,2009,61.11,C,0,0
2010,2010,51.79,D,0,0
2011,2011,65.05,C,0,0
2012,2012,54.31,D,0,0
2013,2013,68.24,C,0,0
2014,2014,56.15,C,0,0
2015,2015,79.35,B,0,0
2016,2016,75.0,B,0,0
2017,2017,74.24,B,0,0
2018,2018,85.43,A,0,0
2019,2019,83.71,B,0,0
2020,2020,82.36,B,0,0
2021,2021,67.29,C,1,0
2022,2022,58.15,C,0,0
2023,2023,90.93,A,0,0
2024,2024,74.85,B,0,0
2025,2025,96.79,A,0,0
2026,2026,66.48,C,0,0
2027,2027,70.64,B,0,0
2028,2028,68.46,C,0,0
2029,2029,81.32,B,0,0
2030,2030,65.42,C,0,0
2031,2031,57.28,C,0,0
2032,2032,60.34,C,1,0
2033,2033,59.25,C,0,0
2034,2034,59.76,C,1,0
2035,2035,53.67,D,1,1
2036,2036,73.9,B,0,0
2037,2037,80.57,B,0,0
2038,2038,68.55,C,0,0
2039,2039,66.17,C,0,0
2040,2040,73.09,B,0,0
2041,2041,55.01,C,0,0
2042,2042,64.19,C,0,0
2043,2043,73.34,B,0,0
2044,2044,53.51,D,0,0
2045,2045,74.62,B,0,0
2046,2046,58.32,C,0,0
2047,2047,81.87,B,0,0
2048,2048,68.18,C,0,0
2049,2049,75.74,B,0,0
2050,2050,73.98,B,0,0
2051,2051,70.77,B,1,0
2052,2052,67.34,C,0,0
2053,2053,75.02,B,0,0
2054,2054,75.15,B,0,0
2055,2055,69.15,C,0,0
2056,2056,60.03,C,0,0
2057,2057,61.77,C,0,0
2058,2058,69.01,C,0,0
2059,2059,83.81,B,0,0
2060,2060,78.02,B,0,0
2061,2061,56.15,C,0,0
2062,2062,70.27,B,0,0
2063,2063,66.09,C,0,0
2064,2064,67.35,C,0,0
2065,2065,67.34,C,1,0
2066,2066,52.06,D,0,0
2067,2067,46.99,D,1,0
2068,2068,57.45,C,0,0
2069,2069,83.75,B,0,0
2070,2070,81.02,B,0,0
2071,2071,68.75,C,0,0
2072,2072,78.13,B,0,0
2073,2073,71.05,B,0,0
2074,2074,58.43,C,0,0
2075,2075,69.9,C,0,0
2076,2076,75.45,B,0,0
2077,2077,60.18,C,0,0
2078,2078,78.42,B,0,0
2079,2079,69.71,C,0,0
2080,2080,86.4,A,0,0
2081,2081,70.98,B,0,0
2082,2082,73.99,B,0,0
2083,2083,79.87,B,0,0
2084,2084,75.55,B,0,0
2085,2085,69.77,C,0,0
2086,2086,74.9,B,0,0
2087,2087,67.88,C,0,0
2088,2088,65.46,C,0,0
2089,2089,64.29,C,0,0
2090,2090,66.46,C,0,0
2091,2091,59.17,C,0,0
2092,2092,64.06,C,1,1
2093,2093,55.33,C,1,0
2094,2094,64.29,C,0,0
2095,2095,53.02,D,0,0
2096,2096,53.01,D,0,0
2097,2097,59.03,C,0,0
2098,2098,79.08,B,0,0
2099,2099,71.49,B,0,0
2100,2100,80.06,B,0,0
2101,2101,72.61,B,1,1
2102,2102,76.12,B,0,0
2103,2103,64.38,C,0,0
2104,2104,82.04,B,0,0
2105,2105,60.41,C,1,1
2106,2106,76.06,B,0,0
2107,2107,74.49,B,0,0
2108,2108,61.06,C,0,0
2109,2109,77.38,B,0,0
2110,2110,83.18,B,0,0
2111,2111,59.35,C,0,0
2112,2112,61.23,C,0,0
2113,2113,63.57,C,0,0
2114,2114,71.48,B,0,0
2115,2115,78.69,B,0,0
2116,2116,78.7,B,0,0
2117,2117,67.54,C,0,0
2118,2118,72.96,B,0,0
2119,2119,68.66,C,0,0
2120,2120,61.49,C,0,0
2121,2121,61.55,C,0,0
2122,2122,69.79,C,0,0
2123,2123,80.96,B,0,0
2124,2124,73.45,B,0,0
2125,2125,63.65,C,0,0
2126,2126,73.18,B,0,0
2127,2127,83.21,B,0,0
2128,2128,60.36,C,0,0
2129,2129,78.39,B,0,0
2130,2130,52.29,D,1,0
2131,2131,75.29,B,0,0
2132,2132,62.5,C,0,0
2133,2133,72.4,B,0,0
2134,2134,87.03,A,0,0
2135,2135,77.01,B,0,0
2136,2136,87.08,A,0,0
2137,2137,76.68,B,0,0
2138,2138,89.47,A,0,0
2139,2139,77.64,B,0,0
2140,2140,87.15,A,0,0
2141,2141,75.9,B,0,0
2142,2142,85.57,A,0,0
2143,2143,81.29,B,0,0
2144,2144,71.37,B,0,0
2145,2145,65.73,C,0,0
2146,2146,59.84,C,0,0
2147,2147,62.78,C,0,0
2148,2148,77.95,B,0,0
2149,2149,64.04,C,0,0
2150,2150,73.34,B,0,0
2151,2151,80.51,B,0,0
2152,2152,76.89,B,0,0
2153,2153,94.38,A,0,0
2154,2154,67.53,C,0,0
2155,2155,55.51,C,0,0
2156,2156,70.99,B,0,0
2157,2157,74.08,B,0,0
2158,2158,92.43,A,0,0
2159,2159,75.72,B,0,0
2160,2160,67.49,C,1,1
2161,2161,78.53,B,0,0
2162,2162,86.57,A,0,0
2163,2163,66.01,C,0,0
2164,2164,67.03,C,0,0
2165,2165,78.31,B,0,0
2166,2166,69.75,C,0,0
2167,2167,79.01,B,0,0
2168,2168,73.14,B,0,0
2169,2169,55.05,C,0,0
2170,2170,64.04,C,0,0
2171,2171,73.12,B,0,0
2172,2172,87.58,A,0,0
2173,2173,50.93,D,0,0
2174,2174,76.01,B,0,0
2175,2175,77.74,B,0,0
2176,2176,70.49,B,0,0
2177,2177,82.14,B,0,0
2178,2178,80.54,B,0,0
2179,2179,62.37,C,0,0
2180,2180,63.33,C,0,0
2181,2181,56.56,C,0,0
2182,2182,60.17,C,0,0
2183,2183,61.82,C,0,0
2184,2184,63.85,C,0,0
2185,2185,59.46,C,0,0
2186,2186,71.75,B,0,0
2187,2187,56.01,C,0,0
2188,2188,74.1,B,0,0
2189,2189,71.27,B,0,0
2190,2190,67.97,C,0,0
2191,2191,60.43,C,0,0
2192,2192,57.69,C,0,0
2193,2193,56.66,C,0,0
2194,2194,62.21,C,0,0
2195,2195,54.57,D,0,0
2196,2196,66.97,C,0,0
2197,2197,64.34,C,0,0
2198,2198,67.47,C,0,0
2199,2199,70.51,B,0,0
2200,2200,65.43,C,0,0
2201,2201,72.72,B,0,0
2202,2202,86.47,A,0,0
2203,2203,67.26,C,0,0
2204,2204,75.99,B,0,0
2205,2205,75.51,B,0,0
2206,2206,72.32,B,0,0
2207,2207,84.79,B,0,0
2208,2208,87.5,A,0,0
2209,2209,72.9,B,0,0
2210,2210,77.9,B,0,0
2211,2211,61.5,C,0,0
2212,2212,70.69,B,0,0
2213,2213,56.44,C,0,0
2214,2214,64.64,C,0,0
2215,2215,72.96,B,0,0
2216,2216,78.1,B,0,0
2217,2217,79.44,B,0,0
2218,2218,95.69,A,0,0
2219,2219,60.86,C,0,0
2220,2220,67.36,C,0,0
2221,2221,57.98,C,0,0
2222,2222,69.27,C,0,0
2223,2223,58.46,C,0,0
2224,2224,64.51,C,0,0
2225,2225,46.58,D,1,1
2226,2226,44.99,D,1,1
2227,2227,56.16,C,0,0
2228,2228,69.25,C,0,0
2229,2229,61.55,C,0,0
2230,2230,59.62,C,0,0
2231,2231,73.93,B,0,0
2232,2232,74.49,B,0,0
2233,2233,70.07,B,0,0
2234,2234,82.38,B,0,0
2235,2235,60.24,C,0,0
2236,2236,67.67,C,0,0
2237,2237,80.92,B,0,0
2238,2238,66.39,C,0,0
2239,2239,69.63,C,0,0
2240,2240,60.98,C,0,0
2241,2241,43.5,D,1,0
2242,2242,51.01,D,0,0
2243,2243,54.7,D,1,0
2244,2244,72.15,B,0,0
2245,2245,63.35,C,0,0
2246,2246,69.4,C,0,0
2247,2247,63.93,C,0,0
2248,2248,65.37,C,0,0
2249,2249,65.77,C,0,0
2250,2250,73.18,B,0,0
2251,2251,54.16,D,0,0
2252,2252,61.55,C,1,1
2253,2253,79.1,B,0,0
2254,2254,78.51,B,0,0
2255,2255,66.98,C,0,0
2256,2256,61.04,C,0,0
2257,2257,85.8,A,0,0
2258,2258,77.3,B,0,0
2259,2259,73.08,B,0,0
2260,2260,58.43,C,0,0
2261,2261,76.3,B,0,0
2262,2262,77.88,B,0,0
2263,2263,71.15,B,0,0
2264,2264,76.15,B,0,0
2265,2265,57.95,C,0,0
2266,2266,57.07,C,0,0
2267,2267,40.57,D,1,0
2268,2268,63.94,C,0,0
2269,2269,66.08,C,0,0
2270,2270,57.28,C,0,0
2271,2271,66.54,C,0,0
2272,2272,64.56,C,0,0
2273,2273,71.74,B,0,0
2274,2274,65.88,C,0,0
2275,2275,51.79,D,1,1
2276,2276,51.84,D,1,1
2277,2277,70.24,B,0,0
2278,2278,59.94,C,0,0
2279,2279,71.41,B,0,0
2280,2280,70.97,B,0,0
2281,2281,66.79,C,0,0
2282,2282,69.76,C,0,0
2283,2283,69.74,C,0,0
2284,2284,77.13,B,0,0
2285,2285,72.9,B,0,0
2286,2286,78.39,B,0,0
2287,2287,82.96,B,0,0
2288,2288,72.73,B,0,0
2289,2289,71.76,B,0,0
2290,2290,65.12,C,0,0
2291,2291,59.81,C,0,0
2292,2292,60.73,C,0,0
2293,2293,56.06,C,0,0
2294,2294,63.16,C,0,0
2295,2295,86.33,A,0,0
2296,2296,88.28,A,1,0
2297,2297,85.23,A,0,0
2298,2298,72.92,B,0,0
2299,2299,67.81,C,0,0
2300,2300,80.17,B,0,0
2301,2301,77.97,B,0,0
2302,2302,57.87,C,0,0
2303,2303,63.96,C,1,1
2304,2304,74.66,B,0,0
2305,2305,50.06,D,0,0
2306,2306,62.73,C,0,0
2307,2307,51.31,D,1,1
2308,2308,73.8,B,0,0
2309,2309,63.87,C,0,0
2310,2310,66.9,C,0,0
2311,2311,61.51,C,0,0
2312,2312,74.4,B,0,0
2313,2313,70.64,B,0,0
2314,2314,52.33,D,0,0
2315,2315,67.81,C,0,0
2316,2316,52.53,D,0,0
2317,2317,64.08,C,0,0
2318,2318,75.42,B,0,0
2319,2319,61.4,C,0,0
2320,2320,59.28,C,0,0
2321,2321,62.17,C,0,0
2322,2322,68.16,C,0,0
2323,2323,69.34,C,0,0
2324,2324,54.0,D,0,0
2325,2325,61.62,C,0,0
2326,2326,58.27,C,0,0
2327,2327,58.71,C,0,0
2328,2328,63.34,C,0,0
2329,2329,81.75,B,0,0
2330,2330,73.26,B,0,0
2331,2331,75.68,B,0,0
2332,2332,73.74,B,0,0
2333,2333,87.05,A,0,0
2334,2334,64.5,C,0,0
2335,2335,72.01,B,0,0
2336,2336,67.03,C,0,0
2337,2337,71.31,B,0,0
2338,2338,74.77,B,0,0
2339,2339,64.77,C,0,0
2340,2340,62.07,C,0,0
2341,2341,64.43,C,0,0
2342,2342,70.09,B,0,0
2343,2343,89.66,A,0,0
2344,2344,67.8,C,0,0
2345,2345,70.12,B,0,0
2346,2346,79.17,B,0,0
2347,2347,68.55,C,0,0
2348,2348,60.81,C,0,0
2349,2349,62.86,C,0,0
2350,2350,53.12,D,1,1
2351,2351,54.54,D,0,0
2352,2352,79.66,B,0,0
2353,2353,62.03,C,0,0
2354,2354,66.7,C,0,0
2355,2355,68.21,C,0,0
2356,2356,76.36,B,0,0
2357,2357,66.25,C,0,0
2358,2358,60.7,C,0,0
2359,2359,52.65,D,0,0
2360,2360,64.35,C,0,0
2361,2361,75.31,B,0,0
2362,2362,64.7,C,0,0
2363,2363,71.53,B,0,0
2364,2364,70.58,B,0,0
2365,2365,56.63,C,0,0
2366,2366,63.98,C,0,0
2367,2367,68.82,C,0,0
2368,2368,85.14,A,0,0
2369,2369,83.99,B,0,0
2370,2370,72.33,B,0,0
2371,2371,67.15,C,0,0
2372,2372,56.61,C,0,0
2373,2373,71.13,B,0,0
2374,2374,67.29,C,0,0
2375,2375,71.21,B,0,0
2376,2376,68.55,C,0,0
2377,2377,69.13,C,0,0
2378,2378,81.01,B,0,0
2379,2379,67.95,C,0,0
2380,2380,69.0,C,0,0
2381,2381,75.47,B,0,0
2382,2382,80.0,B,0,0
2383,2383,48.77,D,1,0
2384,2384,45.18,D,1,0
2385,2385,51.7,D,0,0
2386,2386,52.12,D,1,1
2387,2387,46.64,D,1,0
2388,2388,58.9,C,0,0
2389,2389,51.5,D,0,0
2390,2390,59.17,C,0,0
2391,2391,53.54,D,0,0
2392,2392,47.51,D,0,0
2393,2393,73.77,B,0,0
2394,2394,74.13,B,0,0
2395,2395,71.7,B,0,0
2396,2396,78.45,B,0,0
2397,2397,83.41,B,0,0
2398,2398,88.53,A,0,0
2399,2399,89.26,A,0,0
2400,2400,73.79,B,0,0
2401,2401,84.47,B,0,0
2402,2402,84.98,B,0,0
2403,2403,61.35,C,0,0
2404,2404,78.91,B,0,0
2405,2405,79.87,B,0,0
2406,2406,76.79,B,0,0
2407,2407,71.75,B,0,0
2408,2408,84.72,B,0,0
2409,2409,60.09,C,0,0
2410,2410,60.12,C,0,0
2411,2411,69.49,C,0,0
2412,2412,63.18,C,0,0
2413,2413,76.67,B,0,0
2414,2414,77.39,B,0,0
2415,2415,76.64,B,0,0
2416,2416,52.81,D,0,0
2417,2417,69.39,C,0,0
2418,2418,80.97,B,0,0
2419,2419,84.24,B,0,0
2420,2420,82.26,B,0,0
2421,2421,77.63,B,0,0
2422,2422,87.72,A,0,0
2423,2423,92.28,A,0,0
2424,2424,67.85,C,0,0
2425,2425,64.78,C,0,0
2426,2426,84.58,B,0,0
2427,2427,73.21,B,0,0
2428,2428,75.05,B,0,0
2429,2429,70.37,B,0,0
2430,2430,66.15,C,0,0
2431,2431,76.92,B,0,0
2432,2432,70.23,B,0,0
2433,2433,77.65,B,0,0
2434,2434,74.18,B,0,0
2435,2435,55.5,C,0,0
2436,2436,71.25,B,0,0
2437,2437,63.52,C,0,0
2438,2438,58.66,C,1,1
2439,2439,49.84,D,0,0
2440,2440,31.8,F,1,1
2441,2441,68.75,C,0,0
2442,2442,78.84,B,0,0
2443,2443,70.58,B,0,0
2444,2444,66.61,C,0,0
2445,2445,71.22,B,0,0
2446,2446,64.62,C,0,0
2447,2447,77.54,B,0,0
2448,2448,48.87,D,1,0
2449,2449,75.67,B,0,0
2450,2450,49.7,D,1,1
2451,2451,71.44,B,0,0
2452,2452,61.86,C,0,0
2453,2453,63.66,C,0,0
2454,2454,62.08,C,0,0
2455,2455,56.42,C,0,0
2456,2456,62.5,C,0,0
2457,2457,56.13,C,0,0
2458,2458,65.66,C,0,0
2459,2459,56.36,C,0,0
2460,2460,59.6,C,0,0
2461,2461,54.24,D,0,0
2462,2462,69.89,C,0,0
2463,2463,56.87,C,0,0
2464,2464,66.13,C,0,0
2465,2465,61.16,C,0,0
2466,2466,73.08,B,0,0
2467,2467,87.79,A,0,0
2468,2468,73.41,B,0,0
2469,2469,82.57,B,0,0
2470,2470,79.46,B,0,0
2471,2471,86.21,A,0,0
2472,2472,87.29,A,0,0
2473,2473,82.76,B,0,0
2474,2474,76.35,B,0,0
2475,2475,85.11,A,0,0
2476,2476,75.45,B,0,0
2477,2477,75.89,B,0,0
2478,2478,84.11,B,0,0
2479,2479,70.87,B,0,0
2480,2480,83.13,B,0,0
2481,2481,64.43,C,0,0
2482,2482,67.13,C,0,0
2483,2483,65.28,C,1,0
2484,2484,71.67,B,0,0
2485,2485,55.34,C,0,0
2486,2486,75.63,B,0,0
2487,2487,70.91,B,0,0
2488,2488,85.99,A,0,0
2489,2489,68.63,C,0,0
2490,2490,67.72,C,0,0
2491,2491,63.75,C,0,0
2492,2492,74.84,B,0,0
2493,2493,79.25,B,0,0
2494,2494,74.16,B,0,0
2495,2495,62.88,C,0,0
2496,2496,56.15,C,0,0
2497,2497,70.09,B,0,0
2498,2498,61.24,C,0,0
2499,2499,63.83,C,0,0
2500,2500,69.74,C,0,0
2501,2501,81.62,B,0,0
2502,2502,73.53,B,0,0
2503,2503,81.9,B,0,0
2504,2504,65.74,C,0,0
2505,2505,71.96,B,0,0
2506,2506,78.7,B,0,0
2507,2507,80.04,B,0,0
2508,2508,76.53,B,0,0
2509,2509,51.97,D,0,0
2510,2510,71.58,B,0,0
2511,2511,48.7,D,1,0
2512,2512,48.61,D,1,1
2513,2513,64.35,C,0,0
2514,2514,61.08,C,0,0
2515,2515,65.55,C,0,0
2516,2516,51.94,D,0,0
2517,2517,70.86,B,0,0
2518,2518,64.13,C,0,0
2519,2519,65.81,C,0,0
2520,2520,72.13,B,0,0
2521,2521,67.6,C,0,0
2522,2522,71.54,B,0,0
2523,2523,68.66,C,0,0
2524,2524,72.84,B,0,0
2525,2525,50.2,D,0,0
2526,2526,49.08,D,1,1
2527,2527,52.42,D,0,0
2528,2528,60.73,C,0,0
2529,2529,63.16,C,0,0
2530,2530,75.81,B,0,0
2531,2531,57.47,C,0,0
2532,2532,65.19,C,0,0
2533,2533,88.64,A,0,0
2534,2534,68.44,C,0,0
2535,2535,66.05,C,0,0
2536,2536,68.45,C,0,0
2537,2537,86.26,A,0,0
2538,2538,86.79,A,0,0
2539,2539,72.63,B,0,0
2540,2540,95.54,A,0,0
2541,2541,67.77,C,0,0
2542,2542,59.87,C,0,0
2543,2543,49.87,D,1,1
2544,2544,78.45,B,0,0
2545,2545,62.23,C,0,0
2546,2546,75.93,B,0,0
2547,2547,68.31,C,0,0
2548,2548,68.39,C,0,0
2549,2549,86.47,A,0,0
2550,2550,71.78,B,0,0
2551,2551,91.03,A,0,0
2552,2552,74.54,B,0,0
2553,2553,63.38,C,0,0
2554,2554,85.49,A,0,0
2555,2555,51.64,D,0,0
2556,2556,66.27,C,0,0
2557,2557,66.6,C,0,0
2558,2558,59.5,C,0,0
2559,2559,63.65,C,1,0
2560,2560,57.65,C,0,0
2561,2561,66.41,C,0,0
2562,2562,58.29,C,0,0
2563,2563,67.24,C,0,0
2564,2564,77.37,B,0,0
2565,2565,67.68,C,0,0
2566,2566,65.09,C,0,0
2567,2567,67.79,C,0,0
2568,2568,60.99,C,0,0
2569,2569,61.01,C,0,0
2570,2570,53.76,D,0,0
2571,2571,67.73,C,0,0
2572,2572,84.98,B,0,0
2573,2573,78.95,B,0,0
2574,2574,68.69,C,0,0
2575,2575,79.57,B,0,0
2576,2576,70.64,B,0,0
2577,2577,61.46,C,0,0
2578,2578,76.21,B,0,0
2579,2579,60.93,C,0,0
2580,2580,63.99,C,0,0
2581,2581,69.48,C,0,0
2582,2582,70.15,B,0,0
2583,2583,58.03,C,0,0
2584,2584,72.64,B,0,0
2585,2585,67.5,C,0,0
2586,2586,68.35,C,0,0
2587,2587,73.81,B,0,0
2588,2588,86.5,A,0,0
2589,2589,58.44,C,0,0
2590,2590,63.99,C,0,0
2591,2591,78.31,B,0,0
2592,2592,72.85,B,0,0
2593,2593,77.36,B,0,0
2594,2594,72.49,B,0,0
2595,2595,62.47,C,0,0
2596,2596,59.73,C,0,0
2597,2597,50.33,D,0,0
2598,2598,64.96,C,0,0
2599,2599,56.6,C,0,0
2600,2600,65.42,C,0,0
2601,2601,71.66,B,0,0
2602,2602,76.18,B,0,0
2603,2603,73.48,B,0,0
2604,2604,57.66,C,0,0
2605,2605,71.22,B,0,0
2606,2606,65.36,C,0,0
2607,2607,68.93,C,0,0
2608,2608,64.9,C,0,0
2609,2609,81.97,B,0,0
2610,2610,73.92,B,0,0
2611,2611,82.97,B,0,0
2612,2612,86.72,A,0,0
2613,2613,74.29,B,0,0
2614,2614,58.62,C,0,0
2615,2615,62.05,C,0,0
2616,2616,51.63,D,0,0
2617,2617,69.42,C,0,0
2618,2618,55.16,C,0,0
2619,2619,61.65,C,0,0
2620,2620,76.72,B,0,0
2621,2621,52.79,D,0,0
2622,2622,72.86,B,0,0
2623,2623,60.57,C,0,0
2624,2624,66.82,C,0,0
2625,2625,87.7,A,0,0
2626,2626,72.27,B,0,0
2627,2627,74.33,B,0,0
2628,2628,77.42,B,0,0
2629,2629,66.88,C,0,0
2630,2630,72.42,B,0,0
2631,2631,47.21,D,0,0
2632,2632,55.93,C,0,0
2633,2633,53.24,D,0,0
2634,2634,52.65,D,0,0
2635,2635,68.4,C,0,0
2636,2636,67.74,C,0,0
2637,2637,64.55,C,0,0
2638,2638,58.85,C,0,0
2639,2639,70.2,B,0,0
2640,2640,71.4,B,0,0
2641,2641,69.2,C,0,0
2642,2642,61.42,C,0,0
2643,2643,77.29,B,0,0
2644,2644,64.54,C,0,0
2645,2645,65.21,C,0,0
2646,2646,46.74,D,1,1
2647,2647,76.26,B,0,0
2648,2648,91.67,A,0,0
2649,2649,76.2,B,0,0
2650,2650,68.58,C,0,0
2651,2651,65.71,C,0,0
2652,2652,68.29,C,0,0
2653,2653,66.35,C,0,0
2654,2654,52.75,D,1,1
2655,2655,65.36,C,0,0
2656,2656,56.19,C,0,0
2657,2657,54.83,D,0,0
2658,2658,54.96,D,1,1
2659,2659,57.68,C,0,0
2660,2660,52.73,D,0,0
2661,2661,57.97,C,0,0
2662,2662,60.55,C,0,0
2663,2663,68.98,C,0,0
2664,2664,59.13,C,0,0
2665,2665,74.62,B,0,0
2666,2666,74.25,B,0,0
2667,2667,76.1,B,0,0
2668,2668,72.64,B,0,0
2669,2669,86.46,A,0,0
2670,2670,76.57,B,0,0
2671,2671,59.41,C,0,0
2672,2672,70.48,B,1,0
2673,2673,60.04,C,0,0
2674,2674,62.68,C,0,0
2675,2675,66.47,C,0,0
2676,2676,72.6,B,0,0
2677,2677,68.22,C,0,0
2678,2678,68.8,C,1,0
2679,2679,81.34,B,0,0
2680,2680,67.42,C,0,0
2681,2681,69.9,C,0,0
2682,2682,81.27,B,0,0
2683,2683,58.39,C,0,0
2684,2684,62.43,C,0,0
2685,2685,43.57,D,1,1
2686,2686,55.53,C,0,0
2687,2687,56.22,C,0,0
2688,2688,56.32,C,1,1
2689,2689,66.25,C,0,0
2690,2690,73.63,B,0,0
2691,2691,74.13,B,0,0
2692,2692,78.53,B,0,0
2693,2693,72.73,B,0,0
2694,2694,63.31,C,0,0
2695,2695,57.34,C,0,0
2696,2696,53.25,D,0,0
2697,2697,76.74,B,0,0
2698,2698,61.07,C,0,0
2699,2699,63.84,C,0,0
2700,2700,63.26,C,0,0
2701,2701,66.85,C,0,0
2702,2702,68.26,C,0,0
2703,2703,72.78,B,0,0
2704,2704,75.31,B,0,0
2705,2705,72.81,B,0,0
2706,2706,56.3,C,0,0
2707,2707,66.48,C,0,0
2708,2708,68.21,C,1,1
2709,2709,49.56,D,1,1
2710,2710,63.07,C,0,0
2711,2711,54.82,D,1,1
2712,2712,57.47,C,0,0
2713,2713,66.16,C,0,0
2714,2714,59.62,C,0,0
2715,2715,72.7,B,0,0
2716,2716,72.12,B,0,0
2717,2717,74.65,B,0,0
2718,2718,81.84,B,0,0
2719,2719,80.71,B,0,0
2720,2720,80.37,B,0,0
2721,2721,62.1,C,0,0
2722,2722,78.51,B,0,0
2723,2723,70.43,B,0,0
2724,2724,73.86,B,0,0
2725,2725,98.62,A,0,0
2726,2726,73.52,B,0,0
2727,2727,79.86,B,0,0
2728,2728,75.75,B,0,0
2729,2729,59.43,C,0,0
2730,2730,45.03,D,0,0
2731,2731,69.61,C,0,0
2732,2732,62.84,C,0,0
2733,2733,76.87,B,0,0
2734,2734,83.96,B,0,0
2735,2735,60.72,C,0,0
2736,2736,63.78,C,0,0
2737,2737,66.82,C,0,0
2738,2738,67.89,C,0,0
2739,2739,67.73,C,0,0
2740,2740,62.93,C,0,0
2741,2741,78.97,B,0,0
2742,2742,85.9,A,0,0
