enroll_id,student_id,course_id,semester
2413,478,1,2025-1
2414,478,8,2024-2
2415,478,5,2024-2
2416,478,3,2024-2
2417,478,4,2024-2
2418,478,6,2024-1
2419,479,7,2025-1
2420,479,4,2024-2
2421,479,6,2025-1
2422,479,2,2025-1
2423,479,5,2024-1
2424,480,1,2024-2
2425,480,6,2024-1
2426,480,8,2025-1
2427,480,7,2024-1
2428,480,5,2025-1
2429,481,6,2024-1
2430,481,2,2024-1
2431,481,8,2024-1
2432,481,3,2025-1
2433,481,5,2024-1
2434,482,4,2025-1
2435,482,5,2024-1
2436,482,6,2024-1
2437,482,1,2025-1
2438,483,7,2024-1
2439,483,6,2024-1
2440,483,8,2025-1
2441,483,5,2024-1
2442,484,5,2024-2
2443,484,4,2024-2
2444,484,6,2025-1
2445,484,1,2025-1
2446,484,7,2024-2
2447,485,3,2024-2
2448,485,7,2024-2
2449,485,1,2024-2
2450,485,8,2024-1
2451,485,6,2024-2
2452,486,3,2025-1
2453,486,4,2024-2
2454,486,1,2024-1
2455,486,7,2025-1
2456,486,2,2024-2
2457,487,3,2025-1
2458,487,5,2025-1
2459,487,4,2024-1
2460,487,2,2024-2
2461,488,5,2025-1
2462,488,1,2024-2
2463,488,7,2024-2
2464,488,6,2024-1
2465,488,8,2024-2
2466,488,3,2024-1
2467,489,1,2025-1
2468,489,8,2024-2
2469,489,6,2024-2
2470,489,4,2025-1
2471,489,3,2024-1
2472,489,7,2025-1
2473,490,8,2024-1
2474,490,4,2024-1
2475,490,7,2024-2
2476,490,6,2025-1
2477,490,1,2024-2
2478,490,3,2024-1
2479,491,6,2025-1
2480,491,3,2025-1
2481,491,8,2024-1
2482,491,7,2024-2
2483,491,4,2025-1
2484,491,1,2024-2
2485,492,8,2024-1
2486,492,7,2025-1
2487,492,3,2024-1
2488,492,2,2024-2
2489,493,4,2025-1
2490,493,3,2024-2
2491,493,6,2024-2
2492,493,8,2024-1
2493,493,1,2025-1
2494,493,7,2024-2
2495,494,4,2025-1
2496,494,2,2024-1
2497,494,1,2024-2
2498,494,7,2024-2
2499,494,6,2024-1
2500,494,3,2025-1
2501,495,5,2024-2
2502,495,4,2024-1
2503,495,8,2024-2
2504,495,7,2025-1
2505,495,1,2024-1
2506,495,6,2024-2
2507,496,4,2024-2
2508,496,7,2025-1
2509,496,6,2025-1
2510,496,5,2024-1
2511,497,4,2024-1
2512,497,1,2024-2
2513,497,7,2025-1
2514,497,2,2024-1
2515,497,8,2024-1
2516,497,3,2025-1
2517,498,3,2024-2
2518,498,1,2025-1
2519,498,2,2024-1
2520,498,7,2025-1
2521,498,8,2024-1
2522,498,5,2024-1
2523,499,8,2024-1
2524,499,5,2024-1
2525,499,7,2024-2
2526,499,2,2024-2
2527,500,7,2024-1
2528,500,3,2024-1
2529,500,1,2025-1
2530,500,5,2024-1
2531,500,2,2024-2
2532,500,4,2024-1
2533,501,5,2025-1
2534,501,2,2024-2
2535,501,4,2025-1
2536,501,7,2024-1
2537,502,4,2025-1
2538,502,5,2025-1
2539,502,1,2024-2
2540,502,2,2024-1
2541,502,6,2024-1
2542,503,2,2025-1
2543,503,1,2025-1
2544,503,7,2025-1
2545,503,8,2024-2
2546,503,6,2024-2
2547,504,8,2024-2
2548,504,6,2025-1
2549,504,2,2024-2
2550,504,7,2024-2
2551,504,5,2024-1
2552,504,3,2024-1
2553,505,1,2024-2
2554,505,5,2024-2
2555,505,2,2024-2
2556,505,4,2024-1
2557,505,8,2025-1
2558,505,3,2024-1
2559,506,2,2024-2
2560,506,5,2025-1
2561,506,1,2025-1
2562,506,7,2024-1
2563,507,4,2024-1
2564,507,3,2025-1
2565,507,1,2024-2
2566,507,2,2024-2
2567,507,6,2024-1
2568,508,1,2024-2
2569,508,8,2024-1
2570,508,6,2024-2
2571,508,3,2024-2
2572,509,8,2024-1
2573,509,1,2024-1
2574,509,7,2024-2
2575,509,6,2025-1
2576,509,2,2024-1
2577,510,4,2025-1
2578,510,6,2024-2
2579,510,8,2024-2
2580,510,5,2024-1
2581,511,6,2024-1
2582,511,2,2025-1
2583,511,1,2024-2
2584,511,3,2024-1
2585,511,7,2024-2
2586,511,8,2024-1
2587,512,8,2024-2
2588,512,5,2024-1
2589,512,4,2024-1
2590,512,1,2025-1
2591,513,3,2025-1
2592,513,4,2024-1
2593,513,8,2025-1
2594,513,2,2024-2
2595,513,7,2024-2
2596,514,6,2024-1
2597,514,2,2024-2
2598,514,1,2024-1
2599,514,5,2024-1
2600,515,8,2024-2
2601,515,4,2025-1
2602,515,2,2024-1
2603,515,3,2025-1
2604,515,6,2025-1
2605,516,4,2024-2
2606,516,1,2024-1
2607,516,8,2025-1
2608,516,5,2024-2
2609,517,5,2024-1
2610,517,1,2024-2
2611,517,6,2024-2
2612,517,4,2025-1
2613,517,2,2024-1
2614,518,3,2024-2
2615,518,5,2025-1
2616,518,1,2025-1
2617,518,4,2024-1
2618,518,6,2024-2
2619,518,7,2025-1
2620,519,8,2024-2
2621,519,7,2024-1
2622,519,6,2024-1
2623,519,1,2025-1
2624,519,4,2024-1
2625,520,7,2025-1
2626,520,2,2024-1
2627,520,8,2024-1
2628,520,3,2024-2
2629,520,5,2025-1
2630,520,1,2024-2
2631,521,8,2024-1
2632,521,7,2024-2
2633,521,5,2024-2
2634,521,6,2024-1
2635,522,7,2024-1
2636,522,2,2024-2
2637,522,3,2025-1
2638,522,4,2024-2
2639,522,1,2025-1
2640,522,6,2024-1
2641,523,7,2025-1
2642,523,8,2024-1
2643,523,3,2025-1
2644,523,5,2024-2
2645,523,2,2025-1
2646,524,6,2024-2
2647,524,1,2024-2
2648,524,7,2025-1
2649,524,4,2024-1
2650,525,6,2025-1
2651,525,2,2025-1
2652,525,8,2024-1
2653,525,5,2024-1
2654,525,1,2024-2
2655,526,2,2025-1
2656,526,6,2024-1
2657,526,4,2025-1
2658,526,5,2024-1
2659,527,6,2024-1
2660,527,3,2024-1
2661,527,5,2024-2
2662,527,4,2024-2
2663,527,7,2024-2
2664,528,2,2024-2
2665,528,4,2025-1
2666,528,6,2024-2
2667,528,5,2025-1
2668,528,3,2025-1
2669,529,4,2024-2
2670,529,8,2024-1
2671,529,1,2024-2
2672,529,6,2024-1
2673,530,3,2024-2
2674,530,8,2024-1
2675,530,1,2024-1
2676,530,2,2025-1
2677,531,1,2024-2
2678,531,3,2024-2
2679,531,4,2024-2
2680,531,5,2025-1
2681,531,2,2025-1
2682,531,6,2024-1
2683,532,4,2024-2
2684,532,1,2025-1
2685,532,7,2024-2
2686,532,2,2025-1
2687,532,3,2025-1
2688,533,8,2024-2
2689,533,5,2024-2
2690,533,6,2025-1
2691,533,7,2024-1
2692,533,4,2024-2
2693,534,5,2024-2
2694,534,2,2024-1
2695,534,4,2024-1
2696,534,3,2024-2
2697,535,8,2024-1
2698,535,2,2024-1
2699,535,5,2025-1
2700,535,7,2025-1
2701,535,3,2025-1
2702,536,3,2024-2
2703,536,2,2025-1
2704,536,1,2024-1
2705,536,6,2024-2
2706,537,6,2025-1
2707,537,2,2024-2
2708,537,7,2024-2
2709,537,5,2024-1
2710,537,1,2024-2
2711,538,3,2024-2
2712,538,5,2024-2
2713,538,8,2024-1
2714,538,1,2024-2
2715,538,7,2024-2
2716,539,1,2024-2
2717,539,6,2025-1
2718,539,5,2025-1
2719,539,7,2024-2
2720,540,5,2024-2
2721,540,7,2025-1
2722,540,8,2024-1
2723,540,2,2025-1
2724,540,4,2024-2
2725,541,3,2024-2
2726,541,6,2024-1
2727,541,5,2024-2
2728,541,1,2025-1
2729,542,8,2024-1
2730,542,3,2025-1
2731,542,1,2025-1
2732,542,7,2024-1
2733,543,4,2025-1
2734,543,7,2024-2
2735,543,3,2025-1
2736,543,2,2025-1
2737,543,1,2024-1
2738,543,8,2025-1
2739,544,4,2025-1
2740,544,8,2024-2
2741,544,3,2024-2
2742,544,5,2024-1
2743,544,1,2025-1
2744,545,6,2024-2
2745,545,4,2024-2
2746,545,3,2024-2
2747,545,1,2024-2
2748,545,8,2025-1
2749,546,4,2024-2
2750,546,6,2024-2
2751,546,8,2024-1
2752,546,7,2025-1
2753,547,7,2024-1
2754,547,2,2024-1
2755,547,5,2024-2
2756,547,6,2024-2
2757,547,1,2025-1
2758,548,2,2024-2
2759,548,5,2025-1
2760,548,4,2024-2
2761,548,1,2024-2
2762,548,7,2024-1
2763,549,8,2024-2
2764,549,6,2024-2
2765,549,5,2025-1
2766,549,2,2024-2
2767,549,7,2024-1
2768,549,1,2024-2
2769,550,5,2024-1
2770,550,4,2024-1
2771,550,8,2024-2
2772,550,7,2024-2
2773,550,2,2025-1
2774,550,1,2025-1
2775,551,2,2024-1
2776,551,6,2024-2
2777,551,7,2025-1
2778,551,3,2025-1
2779,551,4,2024-1
2780,552,2,2024-1
2781,552,7,2025-1
2782,552,3,2025-1
2783,552,4,2024-2
2784,553,8,2024-1
2785,553,5,2024-2
2786,553,4,2025-1
2787,553,3,2025-1
2788,553,6,2025-1
2789,553,7,2024-1
2790,554,3,2024-2
2791,554,5,2025-1
2792,554,1,2024-1
2793,554,2,2024-2
2794,554,8,2024-1
2795,555,5,2024-1
2796,555,3,2024-2
2797,555,4,2024-2
2798,555,7,2025-1
2799,556,2,2024-1
2800,556,5,2025-1
2801,556,8,2024-2
2802,556,6,2024-2
2803,556,1,2025-1
2804,556,3,2024-2
2805,557,6,2024-1
2806,557,1,2024-1
2807,557,5,2024-1
2808,557,8,2025-1
2809,557,3,2024-2
2810,558,8,2024-1
2811,558,4,2024-1
2812,558,3,2025-1
2813,558,2,2024-1
2814,558,1,2024-1
2815,559,2,2024-1
2816,559,4,2024-2
2817,559,7,2024-2
2818,559,1,2024-2
2819,559,5,2025-1
2820,559,6,2024-2
2821,560,8,2024-1
2822,560,5,2025-1
2823,560,7,2024-2
2824,560,3,2024-1
2825,561,2,2024-1
2826,561,8,2024-1
2827,561,7,2024-1
2828,561,6,2024-1
2829,561,5,2024-2
2830,561,4,2025-1
2831,562,2,2024-1
2832,562,1,2024-1
2833,562,4,2024-1
2834,562,6,2024-1
2835,563,1,2024-2
2836,563,4,2025-1
2837,563,8,2024-1
2838,563,3,2024-1
2839,563,6,2024-1
2840,563,7,2025-1
2841,564,4,2024-1
2842,564,2,2024-1
2843,564,6,2024-1
2844,564,3,2025-1
2845,565,6,2025-1
2846,565,3,2025-1
2847,565,2,2024-1
2848,565,5,2024-1
2849,565,8,2025-1
2850,566,4,2024-1
2851,566,6,2025-1
2852,566,2,2024-1
2853,566,3,2025-1
2854,567,4,2024-2
2855,567,5,2025-1
2856,567,6,2025-1
2857,567,8,2024-1
2858,568,2,2024-1
2859,568,8,2025-1
2860,568,3,2024-1
2861,568,4,2024-2
2862,568,5,2024-1
2863,569,2,2024-2
2864,569,4,2024-2
2865,569,1,2025-1
2866,569,5,2024-2
2867,569,8,2025-1
2868,570,1,2024-2
2869,570,8,2024-2
2870,570,3,2025-1
2871,570,4,2025-1
2872,570,7,2024-2
2873,570,2,2025-1
2874,571,4,2024-1
2875,571,5,2024-1
2876,571,8,2024-2
2877,571,3,2025-1
2878,571,6,2024-2
2879,572,1,2024-2
2880,572,6,2024-2
2881,572,4,2025-1
2882,572,8,2025-1
2883,573,2,2025-1
2884,573,1,2024-1
2885,573,8,2025-1
2886,573,4,2024-1
2887,573,5,2024-1
2888,573,3,2024-2
2889,574,6,2024-1
2890,574,2,2024-1
2891,574,5,2024-2
2892,574,4,2025-1
2893,575,5,2025-1
2894,575,7,2024-2
2895,575,6,2024-2
2896,575,8,2024-2
2897,575,3,2025-1
2898,576,7,2024-1
2899,576,4,2024-1
2900,576,5,2024-2
2901,576,3,2024-2
2902,576,2,2024-2
2903,576,8,2024-1
2904,577,3,2025-1
2905,577,1,2024-1
2906,577,7,2024-1
2907,577,6,2024-2
2908,577,5,2025-1
2909,577,2,2025-1
2910,578,3,2024-1
2911,578,8,2025-1
2912,578,5,2025-1
2913,578,6,2024-2
2914,578,1,2024-2
2915,579,5,2025-1
2916,579,6,2024-2
2917,579,4,2025-1
2918,579,7,2024-2
2919,580,1,2024-2
2920,580,7,2024-2
2921,580,8,2024-2
2922,580,4,2024-2
2923,580,6,2024-2
2924,580,2,2024-1
2925,581,3,2025-1
2926,581,5,2024-1
2927,581,6,2024-2
2928,581,8,2024-2
2929,582,5,2024-1
2930,582,6,2025-1
2931,582,4,2025-1
2932,582,7,2024-2
2933,583,8,2024-2
2934,583,4,2024-2
2935,583,5,2025-1
2936,583,2,2024-2
2937,583,1,2025-1
2938,583,6,2025-1
2939,584,5,2024-1
2940,584,3,2024-2
2941,584,1,2024-2
2942,584,6,2025-1
2943,584,8,2025-1
2944,585,6,2024-2
2945,585,4,2024-2
2946,585,1,2024-2
2947,585,7,2024-2
2948,586,4,2025-1
2949,586,2,2024-1
2950,586,7,2025-1
2951,586,3,2024-1
2952,587,2,2024-1
2953,587,3,2024-2
2954,587,8,2025-1
2955,587,1,2024-2
2956,587,7,2025-1
2957,588,7,2024-2
2958,588,3,2025-1
2959,588,1,2024-2
2960,588,4,2024-2
2961,588,6,2025-1
2962,588,2,2024-1
2963,589,2,2024-2
2964,589,6,2025-1
2965,589,7,2025-1
2966,589,8,2024-2
2967,589,3,2024-1
2968,590,5,2024-1
2969,590,3,2025-1
2970,590,4,2024-1
2971,590,2,2024-2
2972,590,6,2024-2
2973,590,7,2024-1
2974,591,7,2025-1
2975,591,8,2025-1
2976,591,2,2024-1
2977,591,5,2025-1
2978,591,1,2024-2
2979,592,2,2024-1
2980,592,5,2024-2
2981,592,7,2024-1
2982,592,4,2025-1
2983,592,6,2024-2
2984,593,5,2024-2
2985,593,4,2024-2
2986,593,6,2024-2
2987,593,8,2025-1
2988,593,3,2025-1
2989,593,1,2024-2
2990,594,3,2024-2
2991,594,1,2024-1
2992,594,6,2025-1
2993,594,5,2025-1
2994,594,2,2024-2
2995,594,8,2024-2
2996,595,7,2024-2
2997,595,5,2024-1
2998,595,6,2024-1
2999,595,1,2024-1
3000,595,2,2025-1
3001,595,4,2025-1
3002,596,7,2024-2
3003,596,4,2024-2
3004,596,3,2024-2
3005,596,1,2025-1
3006,596,2,2024-1
3007,597,4,2024-1
3008,597,8,2024-1
3009,597,2,2024-1
3010,597,1,2024-2
3011,597,6,2024-2
3012,598,7,2024-1
3013,598,4,2024-2
3014,598,6,2024-1
3015,598,1,2024-1
3016,598,2,2024-2
3017,599,3,2024-1
3018,599,6,2024-1
3019,599,1,2024-2
3020,599,4,2025-1
3021,599,7,2024-2
3022,600,7,2024-2
3023,600,3,2025-1
3024,600,6,2024-1
3025,600,1,2024-1
3026,601,2,2025-1
3027,601,5,2024-2
3028,601,6,2024-2
3029,601,7,2024-1
3030,602,2,2025-1
3031,602,7,2025-1
3032,602,3,2024-2
3033,602,6,2025-1
3034,603,4,2024-1
3035,603,8,2024-2
3036,603,2,2024-2
3037,603,6,2024-2
3038,603,1,2024-2
3039,603,7,2025-1
3040,604,8,2024-2
3041,604,5,2025-1
3042,604,3,2024-2
3043,604,1,2024-2
3044,605,4,2024-2
3045,605,3,2024-2
3046,605,2,2024-1
3047,605,7,2025-1
3048,605,8,2025-1
3049,605,5,2024-1
3050,606,1,2024-2
3051,606,6,2024-2
3052,606,7,2025-1
3053,606,2,2025-1
3054,606,3,2024-2
3055,606,4,2025-1
3056,607,4,2024-1
3057,607,7,2024-2
3058,607,8,2024-2
3059,607,6,2024-2
3060,608,4,2024-2
3061,608,3,2025-1
3062,608,2,2024-2
3063,608,6,2025-1
3064,609,1,2025-1
3065,609,3,2024-2
3066,609,8,2024-2
3067,609,4,2025-1
3068,609,5,2024-2
3069,610,3,2024-1
3070,610,6,2024-2
3071,610,8,2024-2
3072,610,5,2025-1
3073,611,6,2025-1
3074,611,4,2024-1
3075,611,8,2025-1
3076,611,1,2024-2
3077,611,5,2025-1
3078,611,3,2024-1
3079,612,7,2024-2
3080,612,2,2025-1
3081,612,6,2024-1
3082,612,3,2024-1
3083,613,4,2025-1
3084,613,5,2025-1
3085,613,6,2024-2
3086,613,2,2024-2
3087,614,8,2024-1
3088,614,7,2025-1
3089,614,6,2025-1
3090,614,2,2024-2
3091,614,3,2024-2
3092,615,2,2024-2
3093,615,4,2024-2
3094,615,3,2025-1
3095,615,8,2024-1
3096,616,1,2025-1
3097,616,5,2024-1
3098,616,6,2024-1
3099,616,7,2024-2
3100,617,5,2024-2
3101,617,6,2025-1
3102,617,2,2024-2
3103,617,1,2025-1
3104,618,3,2024-1
3105,618,1,2025-1
3106,618,8,2025-1
3107,618,2,2024-2
3108,618,7,2024-2
3109,619,8,2024-2
3110,619,1,2025-1
3111,619,2,2024-2
3112,619,6,2024-2
3113,619,5,2024-1
3114,619,4,2024-2
3115,620,4,2024-2
3116,620,7,2024-1
3117,620,3,2024-2
3118,620,2,2024-1
3119,621,5,2024-2
3120,621,3,2024-1
3121,621,2,2024-2
3122,621,8,2025-1
3123,622,8,2025-1
3124,622,1,2024-2
3125,622,7,2025-1
3126,622,4,2024-1
3127,622,2,2025-1
3128,622,5,2024-2
3129,623,7,2025-1
3130,623,6,2024-1
3131,623,5,2024-1
3132,623,3,2024-2
3133,623,1,2024-1
3134,623,4,2024-2
3135,624,1,2024-2
3136,624,8,2024-2
3137,624,3,2025-1
3138,624,5,2024-2
3139,624,4,2024-1
3140,625,1,2024-2
3141,625,5,2024-2
3142,625,2,2024-2
3143,625,3,2024-1
3144,625,6,2024-1
3145,625,7,2024-2
3146,626,7,2024-1
3147,626,2,2024-2
3148,626,3,2024-2
3149,626,1,2025-1
3150,626,6,2024-2
3151,626,5,2024-2
3152,627,5,2024-2
3153,627,8,2024-1
3154,627,3,2024-2
3155,627,7,2025-1
3156,627,6,2024-2
3157,628,8,2024-1
3158,628,1,2024-1
3159,628,2,2024-1
3160,628,6,2024-1
3161,629,5,2024-1
3162,629,2,2024-2
3163,629,6,2024-1
3164,629,4,2024-2
3165,629,8,2024-2
3166,630,8,2024-2
3167,630,4,2024-1
3168,630,7,2024-1
3169,630,1,2024-2
3170,630,2,2024-1
3171,630,5,2024-1
3172,631,5,2024-1
3173,631,8,2025-1
3174,631,6,2025-1
3175,631,7,2024-1
3176,631,2,2024-2
3177,631,3,2024-1
3178,632,8,2024-1
3179,632,6,2024-2
3180,632,1,2025-1
3181,632,3,2025-1
3182,633,7,2024-2
3183,633,3,2024-1
3184,633,5,2024-1
3185,633,1,2024-1
3186,634,8,2024-2
3187,634,4,2024-1
3188,634,6,2025-1
3189,634,3,2025-1
3190,634,1,2024-2
3191,635,3,2024-1
3192,635,2,2025-1
3193,635,1,2024-1
3194,635,8,2025-1
3195,635,5,2025-1
3196,636,2,2024-2
3197,636,4,2024-1
3198,636,3,2024-1
3199,636,8,2024-1
3200,636,5,2024-1
3201,637,7,2024-2
3202,637,3,2024-2
3203,637,6,2024-2
3204,637,2,2025-1
3205,637,1,2024-2
3206,638,3,2024-1
3207,638,8,2024-2
3208,638,6,2024-2
3209,638,1,2024-2
3210,638,7,2024-2
3211,638,4,2024-2
3212,639,7,2025-1
3213,639,1,2024-2
3214,639,4,2024-1
3215,639,3,2024-1
3216,639,2,2025-1
3217,639,6,2024-2
3218,640,4,2025-1
3219,640,6,2025-1
3220,640,7,2025-1
3221,640,2,2025-1
3222,640,8,2024-1
3223,641,8,2024-1
3224,641,4,2024-1
3225,641,1,2025-1
3226,641,7,2024-2
3227,641,3,2024-1
3228,642,7,2025-1
3229,642,3,2024-1
3230,642,5,2025-1
3231,642,1,2024-2
3232,642,6,2024-2
3233,642,4,2024-1
3234,643,5,2025-1
3235,643,3,2024-1
3236,643,7,2024-1
3237,643,8,2025-1
3238,643,1,2025-1
3239,644,3,2024-1
3240,644,7,2024-2
3241,644,2,2025-1
3242,644,4,2024-2
3243,644,1,2024-2
3244,645,8,2024-1
3245,645,7,2024-1
3246,645,6,2024-1
3247,645,4,2024-1
3248,645,3,2025-1
3249,645,2,2025-1
3250,646,2,2024-2
3251,646,4,2024-1
3252,646,5,2024-1
3253,646,1,2024-1
3254,646,6,2025-1
3255,647,8,2024-2
3256,647,6,2025-1
3257,647,4,2025-1
3258,647,5,2024-2
3259,647,7,2025-1
3260,648,7,2024-1
3261,648,8,2024-1
3262,648,3,2024-1
3263,648,1,2024-1
3264,648,2,2025-1
3265,648,5,2024-1
3266,649,4,2025-1
3267,649,8,2024-1
3268,649,6,2024-2
3269,649,2,2025-1
3270,650,4,2024-2
3271,650,1,2024-1
3272,650,3,2024-1
3273,650,8,2024-1
3274,650,2,2024-1
3275,650,5,2025-1
3276,651,8,2024-1
3277,651,4,2024-1
3278,651,7,2024-2
3279,651,1,2025-1
3280,651,6,2024-2
3281,651,3,2024-1
3282,652,1,2024-2
3283,652,8,2025-1
3284,652,6,2025-1
3285,652,4,2025-1
3286,652,5,2025-1
3287,653,5,2025-1
3288,653,1,2025-1
3289,653,4,2025-1
3290,653,6,2025-1
3291,653,8,2024-2
3292,653,3,2024-1
3293,654,1,2024-1
3294,654,5,2024-2
3295,654,8,2025-1
3296,654,4,2024-2
3297,654,3,2024-2
3298,654,7,2024-1
3299,655,6,2024-1
3300,655,4,2024-2
3301,655,8,2025-1
3302,655,7,2024-1
3303,655,1,2024-2
3304,656,8,2025-1
3305,656,2,2025-1
3306,656,5,2025-1
3307,656,7,2024-2
3308,656,3,2024-1
3309,657,7,2024-1
3310,657,4,2025-1
3311,657,6,2024-1
3312,657,3,2024-2
3313,657,8,2025-1
3314,658,2,2024-1
3315,658,6,2025-1
3316,658,4,2024-2
3317,658,8,2024-1
3318,658,5,2024-2
3319,658,1,2024-2
3320,659,4,2024-2
3321,659,2,2024-2
3322,659,5,2024-2
3323,659,1,2025-1
3324,659,6,2024-1
3325,660,1,2024-2
3326,660,7,2024-1
3327,660,8,2025-1
3328,660,3,2024-1
3329,661,4,2024-2
3330,661,8,2024-1
3331,661,3,2025-1
3332,661,6,2024-2
3333,662,2,2024-2
3334,662,6,2024-1
3335,662,1,2024-1
3336,662,4,2025-1
3337,663,2,2025-1
3338,663,7,2024-1
3339,663,5,2024-1
3340,663,1,2024-2
3341,663,6,2024-1
3342,663,4,2025-1
3343,664,8,2024-1
3344,664,7,2025-1
3345,664,5,2024-2
3346,664,4,2024-2
3347,664,1,2024-1
3348,665,4,2024-1
3349,665,8,2024-2
3350,665,7,2024-2
3351,665,1,2024-2
3352,666,3,2025-1
3353,666,1,2025-1
3354,666,8,2024-1
3355,666,6,2024-1
3356,666,4,2025-1
3357,666,2,2024-2
3358,667,3,2024-2
3359,667,7,2024-2
3360,667,4,2025-1
3361,667,6,2025-1
3362,668,1,2024-1
3363,668,4,2024-2
3364,668,2,2024-2
3365,668,8,2024-2
3366,668,5,2024-1
3367,669,1,2025-1
3368,669,4,2025-1
3369,669,8,2025-1
3370,669,2,2025-1
3371,669,6,2024-2
3372,670,7,2025-1
3373,670,6,2025-1
3374,670,8,2024-2
3375,670,5,2024-2
3376,670,3,2024-1
3377,671,3,2025-1
3378,671,6,2025-1
3379,671,4,2025-1
3380,671,7,2025-1
3381,671,2,2024-2
3382,672,6,2024-1
3383,672,7,2024-1
3384,672,8,2025-1
3385,672,4,2024-2
3386,672,2,2024-2
3387,672,5,2025-1
3388,673,3,2025-1
3389,673,5,2025-1
3390,673,7,2024-2
3391,673,8,2025-1
3392,673,2,2024-2
3393,673,1,2025-1
3394,674,1,2024-2
3395,674,8,2024-1
3396,674,5,2024-2
3397,674,6,2025-1
3398,675,2,2025-1
3399,675,6,2025-1
3400,675,1,2024-2
3401,675,3,2024-1
3402,675,5,2024-1
3403,676,2,2024-2
3404,676,4,2024-1
3405,676,3,2025-1
3406,676,5,2025-1
3407,676,1,2025-1
3408,676,8,2025-1
3409,677,4,2024-2
3410,677,3,2025-1
3411,677,7,2025-1
3412,677,6,2024-1
3413,677,2,2024-1
3414,677,5,2024-2
3415,678,4,2025-1
3416,678,7,2024-2
3417,678,3,2024-2
3418,678,8,2024-1
3419,678,1,2024-1
3420,678,5,2024-1
3421,679,3,2024-2
3422,679,4,2025-1
3423,679,2,2025-1
3424,679,7,2024-2
3425,679,1,2025-1
3426,680,7,2024-2
3427,680,8,2024-2
3428,680,3,2025-1
3429,680,5,2024-2
3430,680,4,2025-1
3431,680,6,2024-2
3432,681,3,2025-1
3433,681,5,2024-2
3434,681,2,2024-1
3435,681,4,2025-1
3436,682,2,2025-1
3437,682,6,2024-1
3438,682,8,2025-1
3439,682,4,2024-2
3440,682,5,2024-1
3441,682,1,2025-1
3442,683,2,2024-1
3443,683,1,2025-1
3444,683,3,2024-1
3445,683,5,2024-1
3446,683,6,2024-2
3447,684,6,2024-1
3448,684,3,2024-1
3449,684,7,2025-1
3450,684,4,2024-2
3451,684,1,2024-1
3452,685,5,2024-1
3453,685,2,2025-1
3454,685,7,2024-2
3455,685,4,2024-1
3456,685,1,2024-1
3457,686,8,2024-2
3458,686,5,2024-2
3459,686,3,2024-2
3460,686,7,2025-1
3461,686,4,2025-1
3462,687,3,2024-2
3463,687,5,2025-1
3464,687,6,2024-2
3465,687,4,2024-1
3466,688,6,2024-1
3467,688,1,2024-2
3468,688,5,2024-2
3469,688,8,2025-1
3470,688,4,2024-1
3471,688,2,2025-1
3472,689,5,2025-1
3473,689,6,2025-1
3474,689,1,2025-1
3475,689,2,2024-2
3476,689,7,2025-1
3477,690,2,2025-1
3478,690,6,2025-1
3479,690,5,2024-1
3480,690,1,2025-1
3481,690,8,2025-1
3482,690,3,2024-1
3483,691,1,2024-1
3484,691,8,2024-2
3485,691,6,2024-1
3486,691,5,2024-1
3487,691,2,2025-1
3488,692,8,2025-1
3489,692,1,2024-1
3490,692,5,2024-2
3491,692,6,2024-1
3492,692,3,2024-2
3493,692,2,2024-2
3494,693,7,2024-2
3495,693,1,2024-2
3496,693,5,2024-1
3497,693,3,2024-1
3498,694,3,2024-2
3499,694,8,2024-1
3500,694,2,2024-1
3501,694,6,2024-2
3502,695,3,2024-1
3503,695,1,2025-1
3504,695,5,2024-1
3505,695,8,2024-2
3506,695,2,2024-2
3507,696,6,2024-2
3508,696,2,2024-2
3509,696,4,2024-1
3510,696,3,2024-1
3511,697,4,2024-1
3512,697,7,2024-2
3513,697,5,2025-1
3514,697,6,2025-1
3515,698,2,2025-1
3516,698,3,2024-2
3517,698,1,2024-1
3518,698,7,2024-2
3519,698,4,2024-1
3520,699,4,2024-1
3521,699,1,2025-1
3522,699,3,2025-1
3523,699,5,2024-1
3524,699,7,2024-2
3525,700,7,2024-2
3526,700,4,2025-1
3527,700,1,2024-1
3528,700,5,2024-1
3529,700,2,2025-1
3530,700,6,2024-2
3531,701,8,2024-1
3532,701,1,2024-1
3533,701,7,2024-1
3534,701,4,2024-2
3535,701,3,2024-2
3536,701,5,2025-1
3537,702,7,2024-1
3538,702,3,2024-1
3539,702,6,2025-1
3540,702,2,2025-1
3541,702,8,2025-1
3542,703,5,2024-1
3543,703,1,2025-1
3544,703,4,2025-1
3545,703,7,2024-2
3546,704,4,2025-1
3547,704,5,2024-2
3548,704,7,2025-1
3549,704,3,2024-2
3550,704,6,2024-2
3551,705,6,2025-1
3552,705,3,2024-2
3553,705,2,2024-1
3554,705,4,2025-1
3555,706,1,2024-1
3556,706,5,2025-1
3557,706,4,2024-1
3558,706,8,2024-2
3559,707,8,2025-1
3560,707,7,2024-1
3561,707,4,2025-1
3562,707,5,2024-1
3563,707,1,2025-1
3564,707,3,2024-2
3565,708,2,2024-1
3566,708,3,2025-1
3567,708,4,2024-1
3568,708,5,2024-1
3569,708,7,2024-2
3570,708,8,2024-2
3571,709,8,2024-2
3572,709,1,2025-1
3573,709,2,2025-1
3574,709,7,2024-2
3575,710,2,2025-1
3576,710,7,2024-1
3577,710,5,2024-1
